图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,彗星-预测置信度,地球-预测置信度,木星-预测置信度,火星-预测置信度,水星-预测置信度,月球-预测置信度,海王星-预测置信度,冥王星-预测置信度,土星-预测置信度,太阳-预测置信度,天王星-预测置信度,金星-预测置信度
../image_acquisition/dataset_split\val\Mars\17.jpg,3,火星,3,火星,1,地球,5,月球,True,1.5941035e-06,0.0002979692,3.4577803e-07,0.99928623,6.103499e-07,0.00029356286,2.3304965e-05,3.821972e-07,1.3454572e-06,8.925063e-05,4.041826e-09,5.4813077e-06
../image_acquisition/dataset_split\val\Mars\171.jpg,3,火星,3,火星,1,地球,11,金星,True,3.8348045e-08,0.00034561285,1.06542565e-07,0.99962485,4.5104252e-07,5.209672e-06,3.5697228e-06,2.4896798e-07,2.1718894e-07,8.546702e-06,1.0745654e-09,1.1037588e-05
../image_acquisition/dataset_split\val\Mars\180.jpg,3,火星,3,火星,9,太阳,11,金星,True,4.479994e-06,9.727478e-05,5.2527275e-07,0.99941134,4.008613e-06,3.4421533e-05,0.0001089482,2.3534436e-07,3.831321e-06,0.00022047845,1.3626723e-06,0.00011311579
../image_acquisition/dataset_split\val\Mars\188.jpg,3,火星,5,月球,2,木星,3,火星,True,0.0022268868,0.029505117,0.080681354,0.055985887,0.00043612675,0.7789518,0.0012081827,0.0018730926,0.009417097,0.01774785,9.600972e-05,0.02187055
../image_acquisition/dataset_split\val\Mars\19.jpg,3,火星,3,火星,5,月球,8,土星,True,2.8608623e-05,0.00090908003,2.1811177e-06,0.99083555,7.102465e-05,0.004861915,0.0002903553,0.00020193409,0.0023843271,0.00029674944,8.0774896e-07,0.00011744342
../image_acquisition/dataset_split\val\Mars\191.jpg,3,火星,3,火星,1,地球,5,月球,True,5.4743845e-07,0.004412821,3.0579035e-06,0.99460876,4.61626e-05,0.0006452173,0.00010750151,1.2688699e-05,5.4304983e-05,6.054693e-05,4.2881517e-08,4.8222482e-05
../image_acquisition/dataset_split\val\Mars\197.jpg,3,火星,11,金星,1,地球,3,火星,True,0.00050611916,0.29443553,0.012556944,0.11007984,0.0008527958,0.0041801473,0.00017500311,0.045861896,0.0008262153,0.0064651356,9.9373254e-05,0.523961
../image_acquisition/dataset_split\val\Mars\2.jpg,3,火星,3,火星,4,水星,11,金星,True,2.043673e-05,0.00019371974,4.0355662e-05,0.9025006,0.09335413,6.334177e-05,0.0010599538,6.2755586e-05,0.00019980579,1.4869766e-05,1.7737857e-06,0.0024882578
../image_acquisition/dataset_split\val\Mars\200.jpg,3,火星,3,火星,4,水星,8,土星,True,9.787627e-08,4.8739028e-05,5.643555e-06,0.9872163,0.004790768,0.00033038206,0.00010360086,9.475657e-05,0.0040863096,2.0823198e-05,5.558183e-07,0.0033021718
../image_acquisition/dataset_split\val\Mars\203.jpg,3,火星,3,火星,5,月球,11,金星,True,0.0001306132,0.00087304506,3.2987486e-05,0.91313076,0.0024720205,0.06705686,0.0019870952,5.1373838e-05,0.0013187446,0.0052954424,2.6516102e-05,0.00762459
../image_acquisition/dataset_split\val\Mars\205.jpg,3,火星,3,火星,11,金星,2,木星,True,0.00013512936,8.07792e-05,0.013603981,0.88009816,0.00015251813,0.00013183744,0.008158373,1.4731089e-05,0.0014796103,0.00032250694,7.720572e-05,0.09574522
../image_acquisition/dataset_split\val\Mars\223.jpg,3,火星,3,火星,11,金星,1,地球,True,0.00019274297,0.039391864,0.014032209,0.86780185,0.00083172537,0.0055990717,0.023818666,0.00044480813,0.004158417,0.0007894582,0.00036464768,0.04257451
../image_acquisition/dataset_split\val\Mars\234.jpg,3,火星,3,火星,11,金星,1,地球,True,7.834153e-05,0.021871436,2.2600823e-05,0.8989186,0.00080628693,0.0013602875,0.0018936509,0.00036823718,0.00024656043,0.0002995572,9.102622e-06,0.074125424
../image_acquisition/dataset_split\val\Mars\236.jpg,3,火星,11,金星,3,火星,9,太阳,True,0.00023588722,0.005203264,0.0007975427,0.18116286,0.00044174917,0.00069230684,0.0006812704,4.139391e-05,0.00015463357,0.005937824,3.221385e-05,0.804619
../image_acquisition/dataset_split\val\Mars\238.jpg,3,火星,3,火星,1,地球,5,月球,True,0.0001750405,0.063212216,0.0018063729,0.86600703,2.1736423e-05,0.05797975,0.00011170299,0.00057870167,0.0018445072,0.003842569,6.1090354e-06,0.0044141654
../image_acquisition/dataset_split\val\Mars\243.jpg,3,火星,3,火星,11,金星,5,月球,True,0.00015519994,0.00092902826,0.0010154919,0.93001544,0.0014064022,0.007711908,0.007572514,0.00012208964,0.0031489825,0.0018330913,6.985257e-05,0.046020098
../image_acquisition/dataset_split\val\Mars\253.jpg,3,火星,1,地球,3,火星,5,月球,True,2.9204859e-05,0.7111962,0.0011028575,0.15729699,0.005703789,0.07040315,0.004913163,0.0029638615,0.0033609685,0.0015763105,0.0002004014,0.041253068
../image_acquisition/dataset_split\val\Mars\263.jpg,3,火星,3,火星,9,太阳,5,月球,True,3.7776662e-08,8.018611e-06,1.543606e-08,0.99953604,2.1596514e-05,2.618884e-05,6.8771817e-07,4.1968943e-07,2.5611846e-06,0.00039139012,3.4705094e-09,1.299385e-05
../image_acquisition/dataset_split\val\Mars\276.jpg,3,火星,11,金星,3,火星,2,木星,True,0.00059288467,0.0023375219,0.00792532,0.20327798,0.00049879873,0.0002641849,0.0005692634,0.0005294591,0.0030465173,0.0016667853,0.00046316354,0.7788281
../image_acquisition/dataset_split\val\Mars\28.jpg,3,火星,3,火星,5,月球,6,海王星,True,0.00013358128,0.00095034257,2.9840269e-06,0.9939224,1.9104593e-05,0.0022757347,0.0012783497,1.4396829e-05,0.0006621389,0.00072322355,1.6282145e-05,1.3613698e-06
../image_acquisition/dataset_split\val\Mars\285.jpg,3,火星,3,火星,8,土星,5,月球,True,0.0015542501,0.00025518984,0.00030310903,0.9723824,0.0006073977,0.0089203585,0.00025559514,2.3985707e-05,0.014203366,0.0013633021,6.5196764e-06,0.00012455024
../image_acquisition/dataset_split\val\Mars\286.jpg,3,火星,3,火星,11,金星,5,月球,True,7.1541144e-05,0.00040573068,2.0052721e-05,0.98626,0.0004616668,0.004921429,0.00029728556,2.8568438e-06,1.9249805e-05,0.0018487808,4.7438976e-07,0.005690946
../image_acquisition/dataset_split\val\Mars\288.jpg,3,火星,3,火星,11,金星,1,地球,True,6.9601792e-06,0.008314994,1.3002435e-05,0.9745701,0.0031928434,0.000936286,0.0002941591,0.00025680466,0.00016798911,9.96029e-05,8.3051737e-07,0.012146563
../image_acquisition/dataset_split\val\Mars\289.jpg,3,火星,3,火星,9,太阳,11,金星,True,2.581083e-07,1.5395162e-07,3.6898033e-08,0.999997,4.1223673e-09,1.9471683e-07,3.5532764e-07,1.5910825e-09,2.2577018e-07,1.2641217e-06,6.9603845e-10,5.122098e-07
../image_acquisition/dataset_split\val\Mars\29.jpg,3,火星,3,火星,1,地球,7,冥王星,True,4.7069693e-07,0.31680387,2.4714545e-05,0.6485455,0.0012487046,0.0030824202,0.0016359935,0.02802043,5.8396843e-05,8.364252e-05,7.620176e-07,0.0004951222
../image_acquisition/dataset_split\val\Mars\305.jpg,3,火星,3,火星,5,月球,9,太阳,True,3.1294142e-06,0.028996766,3.9076103e-06,0.8360675,1.8568673e-05,0.06442183,0.0012108677,7.3799683e-06,0.024474585,0.044746697,2.7143806e-05,2.1659305e-05
../image_acquisition/dataset_split\val\Mars\306.jpg,3,火星,3,火星,11,金星,9,太阳,True,3.484365e-05,0.0025989334,0.001086651,0.9720976,0.00011100462,0.00012804182,0.0002719052,2.7439605e-06,8.4928986e-05,0.0036970114,6.0325146e-06,0.019880261
../image_acquisition/dataset_split\val\Mars\311.jpg,3,火星,3,火星,11,金星,6,海王星,True,3.1316729e-06,7.195206e-05,0.00031376578,0.9807567,0.0007032818,1.4753293e-05,0.0007539311,3.3685483e-05,4.7048732e-05,8.392643e-06,6.597191e-07,0.01729283
../image_acquisition/dataset_split\val\Mars\315.jpg,3,火星,3,火星,6,海王星,11,金星,True,5.1012303e-06,0.0009577997,0.00022131522,0.99428916,0.00095353625,3.0914583e-05,0.0023124642,4.9792012e-05,6.338279e-05,1.8288114e-05,7.4567693e-06,0.0010908638
../image_acquisition/dataset_split\val\Mars\316.jpg,3,火星,3,火星,5,月球,4,水星,True,4.971843e-06,0.0009826373,8.277973e-06,0.9242594,0.012641829,0.053939745,0.005367899,0.00018536954,0.001729379,0.00015206927,6.5089976e-06,0.00072199194
../image_acquisition/dataset_split\val\Mars\317.jpg,3,火星,3,火星,11,金星,1,地球,True,6.775963e-05,0.0074864305,0.00053610845,0.91175956,0.004663467,0.00071819674,0.0055568647,0.0008623647,0.0025944174,0.0002547082,0.0002237321,0.06527641
../image_acquisition/dataset_split\val\Mars\320.jpg,3,火星,3,火星,1,地球,11,金星,True,2.1315811e-05,0.2883595,0.012765067,0.5549366,0.008516541,0.038571015,0.022649506,0.00072647445,0.013922953,0.0010353742,0.0003958482,0.0580997
../image_acquisition/dataset_split\val\Mars\323.jpg,3,火星,3,火星,11,金星,8,土星,True,7.8980465e-06,0.00031122676,0.0010975637,0.95103836,0.0006074762,4.9919523e-05,0.002396608,7.726166e-05,0.010676752,4.8483245e-05,1.804935e-05,0.03367055
../image_acquisition/dataset_split\val\Mars\335.jpg,3,火星,1,地球,3,火星,11,金星,True,2.5932912e-05,0.82962376,0.001199688,0.13163935,0.00118103,0.00019908983,0.0011897719,0.0041835923,0.00069772534,0.0002379925,2.2159225e-05,0.029799864
../image_acquisition/dataset_split\val\Mars\34.jpg,3,火星,3,火星,11,金星,6,海王星,True,3.3915523e-05,0.0010038967,0.0015318075,0.8579839,0.00030126655,3.6781614e-05,0.0047747684,6.2596104e-05,0.00020344616,3.7182337e-05,2.3601599e-05,0.13400687
../image_acquisition/dataset_split\val\Mars\340.jpg,3,火星,3,火星,11,金星,2,木星,True,0.00033143666,0.0020424733,0.0037854596,0.9823606,2.3559118e-05,9.915157e-05,0.00019950795,5.361803e-05,0.00013823967,0.00026421965,1.9509273e-06,0.01069984
../image_acquisition/dataset_split\val\Mars\342.jpg,3,火星,3,火星,0,彗星,9,太阳,True,0.00016377748,2.1616288e-05,2.3330479e-06,0.9994223,3.7333696e-06,0.000112449845,4.337644e-05,1.1637681e-07,3.3058413e-06,0.000156424,2.7399813e-07,7.0237234e-05
../image_acquisition/dataset_split\val\Mars\346.jpg,3,火星,3,火星,4,水星,5,月球,True,0.00086423074,0.0014571153,0.003726384,0.72530496,0.20174257,0.048266772,0.009281202,0.001112499,0.0075559006,0.00021485442,2.4569072e-05,0.0004489179
../image_acquisition/dataset_split\val\Mars\352.jpg,3,火星,3,火星,5,月球,8,土星,True,6.992611e-06,0.00026548907,2.0933307e-06,0.9938008,2.0707716e-05,0.0046621747,1.9069674e-05,4.007502e-05,0.00063738076,0.00035684515,8.722436e-08,0.0001883537
../image_acquisition/dataset_split\val\Mars\354.jpg,3,火星,3,火星,1,地球,9,太阳,True,1.4904344e-05,0.0012465192,1.0491153e-06,0.9983644,1.7174441e-05,2.7730477e-05,2.563855e-05,4.0270606e-05,7.1308e-06,0.00022883623,8.450867e-08,2.6381713e-05
../image_acquisition/dataset_split\val\Mars\362.jpg,3,火星,3,火星,5,月球,6,海王星,True,3.8118554e-07,0.00018316356,4.366767e-06,0.9968009,0.00012630629,0.0022830025,0.00031238992,2.6871792e-06,2.1762966e-05,1.8213108e-05,2.0973734e-07,0.00024652827
../image_acquisition/dataset_split\val\Mars\366.jpg,3,火星,3,火星,9,太阳,1,地球,True,2.8934766e-05,3.142778e-05,1.216195e-07,0.9995333,1.4893164e-05,2.8782986e-05,2.4875151e-05,3.9909074e-07,1.320358e-06,0.00031558867,3.1458796e-08,2.040412e-05
../image_acquisition/dataset_split\val\Mars\373.jpg,3,火星,3,火星,1,地球,6,海王星,True,1.9801814e-08,0.0026998858,8.4476784e-07,0.9968761,0.00014442843,7.008439e-06,0.00019006243,4.56214e-06,3.1307113e-06,6.237059e-07,1.3934973e-08,7.34613e-05
../image_acquisition/dataset_split\val\Mars\378.jpg,3,火星,8,土星,5,月球,3,火星,True,0.0015689493,0.008368032,0.009409432,0.022337753,0.00013315372,0.19542563,0.0055788346,0.00024385516,0.75595415,0.00077838684,7.323584e-05,0.00012856195
../image_acquisition/dataset_split\val\Mars\386.jpg,3,火星,3,火星,0,彗星,9,太阳,True,0.0007606266,2.6498265e-05,5.8423825e-07,0.99793917,1.3508258e-06,0.00018406619,0.00024196522,5.441718e-07,0.00010327443,0.0007404799,1.0803102e-06,3.4008193e-07
../image_acquisition/dataset_split\val\Mars\390.jpg,3,火星,3,火星,11,金星,2,木星,True,4.451451e-06,0.00028499693,0.0012138283,0.98157835,0.0010548267,5.896773e-05,0.0002986785,0.00010584755,0.00023963401,8.218383e-05,2.264108e-06,0.015075914
../image_acquisition/dataset_split\val\Mars\393.jpg,3,火星,3,火星,11,金星,4,水星,True,0.0003751236,5.797171e-05,2.048621e-05,0.99706954,0.00041277867,0.00035823538,0.00027955984,3.3333858e-06,0.00011840255,0.0002573155,8.908321e-07,0.0010462655
../image_acquisition/dataset_split\val\Mars\394.jpg,3,火星,3,火星,2,木星,8,土星,True,0.000592768,1.3356753e-05,0.024230307,0.9494442,7.284313e-05,1.9820172e-05,0.0005432481,8.835927e-05,0.013913877,0.00014551223,7.71706e-06,0.010928056
../image_acquisition/dataset_split\val\Mars\399.jpg,3,火星,3,火星,5,月球,7,冥王星,True,1.3655932e-07,8.225173e-05,7.031325e-07,0.998428,3.4941866e-06,0.001277967,3.1870703e-05,8.3053994e-05,6.694937e-05,2.1551083e-05,9.88212e-09,4.0140326e-06
../image_acquisition/dataset_split\val\Mars\4.jpg,3,火星,3,火星,11,金星,4,水星,True,4.117769e-06,0.0018109031,0.00020099491,0.8649113,0.0020030788,3.3531884e-05,0.0018327546,7.021888e-05,0.0001184289,2.276447e-05,6.7734354e-06,0.12898508
../image_acquisition/dataset_split\val\Mars\400.jpg,3,火星,3,火星,4,水星,11,金星,True,1.2049641e-08,1.6996471e-05,0.00010247437,0.9867476,0.012440704,2.8483212e-06,0.00021054046,5.237993e-05,6.2794024e-05,2.4826554e-07,2.8114696e-08,0.00036341458
../image_acquisition/dataset_split\val\Mars\404.jpg,3,火星,3,火星,11,金星,4,水星,True,1.4604672e-07,5.4049637e-05,0.0005297772,0.9398706,0.0011140534,4.26877e-06,5.8385882e-05,8.491033e-06,0.00014869272,1.6349821e-06,3.7411604e-07,0.05820951
../image_acquisition/dataset_split\val\Mars\409.jpg,3,火星,3,火星,5,月球,4,水星,True,3.1570428e-06,0.014641991,3.0504372e-05,0.47915486,0.20272736,0.28086704,0.018115412,0.0021609436,0.0013922136,9.4016905e-05,2.039566e-05,0.0007921553
../image_acquisition/dataset_split\val\Mars\414.jpg,3,火星,2,木星,5,月球,6,海王星,False,8.704479e-07,0.0067224884,0.5367494,0.0033623208,5.9281658e-05,0.41965592,0.031223796,4.910295e-06,0.0007302604,9.519496e-05,0.00031564478,0.0010799281
../image_acquisition/dataset_split\val\Mars\415.jpg,3,火星,3,火星,11,金星,4,水星,True,0.0005882252,0.011830164,0.0020055799,0.6551737,0.079989284,0.03284512,0.007945996,0.0053099114,0.0064509492,0.0026128548,0.00029444488,0.19495377
../image_acquisition/dataset_split\val\Mars\420.jpg,3,火星,5,月球,8,土星,3,火星,True,4.218811e-07,0.008325463,0.00017098052,0.025556821,0.0020128598,0.8325134,0.0010489351,0.0006010387,0.12939319,0.00019018003,1.2184045e-05,0.00017443746
../image_acquisition/dataset_split\val\Mars\424.jpg,3,火星,1,地球,11,金星,3,火星,True,0.0004094454,0.44346467,0.017644377,0.10097331,0.00093259895,0.0037271224,0.00019442213,0.0398193,0.00091527554,0.00681899,9.157202e-05,0.38500893
../image_acquisition/dataset_split\val\Mars\43.jpg,3,火星,3,火星,1,地球,9,太阳,True,1.06655655e-07,0.0005217742,1.6121072e-07,0.9993393,6.744269e-06,9.3479475e-06,2.3974019e-06,4.1320573e-06,3.234876e-05,7.5918055e-05,1.400414e-08,7.622169e-06
../image_acquisition/dataset_split\val\Mars\435.jpg,3,火星,3,火星,1,地球,11,金星,True,2.15302e-06,0.40645087,0.0020862452,0.56232905,0.0015910502,0.0002011293,0.012566105,0.00038757705,0.0005314421,1.1462374e-05,3.021532e-05,0.013812632
../image_acquisition/dataset_split\val\Mars\437.jpg,3,火星,3,火星,5,月球,11,金星,True,3.7266614e-07,0.00016702407,2.0733094e-07,0.9977717,0.00019072348,0.00094236765,0.00015791068,2.0448726e-06,1.5106942e-05,1.6734717e-05,2.8360125e-08,0.00073575525
../image_acquisition/dataset_split\val\Mars\438.jpg,3,火星,3,火星,1,地球,6,海王星,True,1.5359474e-08,0.0001274711,2.9635947e-07,0.9998568,1.3899657e-07,7.5131055e-08,8.993734e-06,2.3689424e-08,3.9652215e-07,2.9974052e-07,5.038135e-09,5.320801e-06
../image_acquisition/dataset_split\val\Mars\44.jpg,3,火星,3,火星,0,彗星,6,海王星,True,0.00059949135,4.6210903e-06,8.8952846e-05,0.9984523,2.4162246e-05,2.7504793e-05,0.00038510523,1.7820897e-05,0.00033529886,4.8052778e-05,9.248027e-07,1.5668322e-05
../image_acquisition/dataset_split\val\Mars\443.jpg,3,火星,3,火星,11,金星,6,海王星,True,2.1120111e-05,0.0011204054,0.00044250768,0.991252,0.0011143617,4.2703366e-05,0.0027420574,8.037483e-05,0.00010025062,4.8166276e-05,1.6723103e-05,0.0030192537
../image_acquisition/dataset_split\val\Mars\451.jpg,3,火星,3,火星,11,金星,2,木星,True,0.00011964822,0.00014611564,0.00041138747,0.7081058,7.4848314e-05,1.0693877e-05,0.00026275832,7.00081e-05,0.000111218294,0.0001388648,1.9237912e-05,0.29052943
../image_acquisition/dataset_split\val\Mars\457.jpg,3,火星,3,火星,9,太阳,8,土星,True,1.3025749e-05,5.5939894e-05,5.032872e-06,0.99952173,1.15684825e-05,3.8162358e-05,2.8388487e-05,2.4441254e-06,0.000118749,0.00015376204,3.2524008e-07,5.0819497e-05
../image_acquisition/dataset_split\val\Mars\459.jpg,3,火星,3,火星,1,地球,11,金星,True,1.641615e-07,0.00016017568,2.681902e-07,0.9997315,1.1228609e-05,1.4518003e-05,2.1499438e-05,2.7946604e-07,2.3704058e-06,9.983923e-06,4.3287063e-09,4.7988593e-05
../image_acquisition/dataset_split\val\Mars\460.jpg,3,火星,3,火星,5,月球,9,太阳,True,2.0122847e-05,4.084888e-06,1.0685803e-06,0.9998801,4.0262836e-07,3.9250597e-05,8.891858e-06,2.8831755e-06,9.54139e-06,2.0883981e-05,4.833953e-08,1.2733231e-05
../image_acquisition/dataset_split\val\Mars\47.jpg,3,火星,3,火星,11,金星,6,海王星,True,2.2221764e-08,1.1235364e-06,4.6523965e-08,0.99996436,2.481297e-06,6.457547e-07,1.0166955e-05,1.523179e-08,2.8376772e-07,3.0482647e-07,9.1187097e-10,2.058313e-05
../image_acquisition/dataset_split\val\Mars\471.jpg,3,火星,3,火星,9,太阳,8,土星,True,3.0060423e-07,3.77984e-07,5.053193e-07,0.9998379,1.5813077e-07,1.4251016e-06,1.23988e-07,6.907959e-08,5.9528724e-05,8.054466e-05,9.0162e-10,1.8933864e-05
../image_acquisition/dataset_split\val\Mars\48.jpg,3,火星,3,火星,8,土星,9,太阳,True,5.9190583e-08,1.3084464e-05,2.1921696e-07,0.99987066,8.116515e-08,3.6587978e-06,1.522274e-06,8.0468035e-06,7.8491445e-05,2.3419667e-05,2.664937e-09,7.004534e-07
../image_acquisition/dataset_split\val\Mars\484.jpg,3,火星,3,火星,1,地球,5,月球,True,1.4823068e-05,0.0052112537,0.00094215054,0.9911178,2.3364506e-05,0.000990804,0.0002824813,9.557795e-06,0.0003937053,0.000909182,2.1462558e-06,0.00010269046
../image_acquisition/dataset_split\val\Mars\486.jpg,3,火星,1,地球,11,金星,9,太阳,False,0.0051738583,0.569567,0.0068736644,0.06815732,0.0035874245,0.050578516,0.01426383,0.0037050485,0.050249036,0.06864809,0.0068339696,0.15236215
../image_acquisition/dataset_split\val\Mars\498.jpg,3,火星,3,火星,5,月球,6,海王星,True,5.323664e-10,3.915479e-06,2.1863801e-08,0.9998684,2.2821823e-06,0.000114088725,5.3811045e-06,2.4599947e-07,3.2163175e-07,8.250168e-07,6.827667e-10,4.503376e-06
../image_acquisition/dataset_split\val\Mars\50.jpg,3,火星,3,火星,5,月球,1,地球,True,3.2686195e-05,0.043344796,2.9584837e-06,0.78609735,0.000105714185,0.14617337,0.00013725582,0.009986303,0.00026770684,0.013522855,1.7692544e-07,0.00032886575
../image_acquisition/dataset_split\val\Mars\504.jpg,3,火星,3,火星,11,金星,1,地球,True,2.795273e-06,0.0016460082,1.609028e-06,0.9939849,0.00035455645,0.00029240144,0.0001367437,0.00013991709,4.1693896e-05,4.075129e-05,9.446703e-08,0.0033585962
../image_acquisition/dataset_split\val\Mars\507.jpg,3,火星,3,火星,1,地球,5,月球,True,1.5033812e-07,0.00044964955,8.563284e-07,0.9991875,2.1519014e-05,0.00013029302,0.00010852543,4.080761e-05,4.03233e-05,7.7676095e-06,1.975625e-08,1.2461318e-05
../image_acquisition/dataset_split\val\Mars\517.jpg,3,火星,3,火星,11,金星,1,地球,True,0.00014313604,0.00037101645,2.490035e-05,0.98081553,2.283059e-05,5.442004e-07,0.00018575456,1.4830795e-05,2.1437212e-05,7.760783e-05,4.7457165e-06,0.018317584
../image_acquisition/dataset_split\val\Mars\518.jpg,3,火星,9,太阳,1,地球,3,火星,True,0.015117957,0.15179491,0.00088366336,0.062020756,0.0005143398,0.00025585573,0.0038346406,3.620515e-05,0.0005464816,0.731261,0.00041331552,0.033320837
../image_acquisition/dataset_split\val\Mars\519.jpg,3,火星,11,金星,3,火星,2,木星,True,2.991958e-05,4.3389984e-05,0.038747832,0.111050226,0.00041920334,4.956284e-05,4.8399765e-05,0.00010804645,0.010452985,0.00017427164,1.0319951e-05,0.8388658
../image_acquisition/dataset_split\val\Mars\520.jpg,3,火星,3,火星,1,地球,11,金星,True,0.0012600598,0.13042325,0.0007579171,0.8294443,0.0002923402,3.8874008e-05,0.0018678841,0.00028283615,7.54043e-05,0.0021092955,4.5422883e-05,0.033402484
../image_acquisition/dataset_split\val\Mars\521.jpg,3,火星,1,地球,7,冥王星,5,月球,False,0.008257302,0.35203278,0.0012298375,0.046047647,0.011505195,0.20963302,0.009766796,0.27355322,0.012263131,0.00471291,0.0052657095,0.06573253
